"layer","x","y","fill","PANEL","group","align_padding","flipped_aes","ymin","ymax","xmin","xmax","colour","linewidth","linetype","alpha"
1,1974.875,1,"#377eb8","1",1,"FALSE","FALSE",0.251008064516129,1,1974.875,1974.875,"white",0.15,1,0.95
1,1975,1,"#377eb8","1",1,"FALSE","FALSE",0.25,1,1975,1975,"white",0.15,1,0.95
1,1975.125,1,"#377eb8","1",1,"FALSE","FALSE",0.255514705882353,1,1975.125,1975.125,"white",0.15,1,0.95
1,1975.875,1,"#377eb8","1",1,"FALSE","FALSE",0.288602941176471,1,1975.875,1975.875,"white",0.15,1,0.95
1,1976,1,"#377eb8","1",1,"FALSE","FALSE",0.294117647058824,1,1976,1976,"white",0.15,1,0.95
1,1976.125,1,"#377eb8","1",1,"FALSE","FALSE",0.294117647058824,1,1976.125,1976.125,"white",0.15,1,0.95
1,1976.875,1,"#377eb8","1",1,"FALSE","FALSE",0.294117647058824,1,1976.875,1976.875,"white",0.15,1,0.95
1,1977,1,"#377eb8","1",1,"FALSE","FALSE",0.294117647058824,1,1977,1977,"white",0.15,1,0.95
1,1977.125,1,"#377eb8","1",1,"FALSE","FALSE",0.289404223227753,1,1977.125,1977.125,"white",0.15,1,0.95
1,1977.875,1,"#377eb8","1",1,"FALSE","FALSE",0.261123680241327,1,1977.875,1977.875,"white",0.15,1,0.95
1,1978,1,"#377eb8","1",1,"FALSE","FALSE",0.256410256410256,1,1978,1978,"white",0.15,1,0.95
1,1978.125,1,"#377eb8","1",1,"FALSE","FALSE",0.255608974358974,1,1978.125,1978.125,"white",0.15,1,0.95
1,1978.875,1,"#377eb8","1",1,"FALSE","FALSE",0.250801282051282,1,1978.875,1978.875,"white",0.15,1,0.95
1,1979,1,"#377eb8","1",1,"FALSE","FALSE",0.25,1,1979,1979,"white",0.15,1,0.95
1,1979.125,1,"#377eb8","1",1,"FALSE","FALSE",0.249237804878049,1,1979.125,1979.125,"white",0.15,1,0.95
1,1979.875,1,"#377eb8","1",1,"FALSE","FALSE",0.244664634146341,1,1979.875,1979.875,"white",0.15,1,0.95
1,1980,1,"#377eb8","1",1,"FALSE","FALSE",0.24390243902439,1,1980,1980,"white",0.15,1,0.95
1,1980.125,1,"#377eb8","1",1,"FALSE","FALSE",0.246152729384437,1,1980.125,1980.125,"white",0.15,1,0.95
1,1980.875,1,"#377eb8","1",1,"FALSE","FALSE",0.259654471544715,1,1980.875,1980.875,"white",0.15,1,0.95
1,1981,1,"#377eb8","1",1,"FALSE","FALSE",0.261904761904762,1,1981,1981,"white",0.15,1,0.95
1,1981.125,1,"#377eb8","1",1,"FALSE","FALSE",0.259722222222222,1,1981.125,1981.125,"white",0.15,1,0.95
1,1981.875,1,"#377eb8","1",1,"FALSE","FALSE",0.246626984126984,1,1981.875,1981.875,"white",0.15,1,0.95
1,1982,1,"#377eb8","1",1,"FALSE","FALSE",0.244444444444444,1,1982,1982,"white",0.15,1,0.95
1,1982.125,1,"#377eb8","1",1,"FALSE","FALSE",0.244444444444444,1,1982.125,1982.125,"white",0.15,1,0.95
1,1982.875,1,"#377eb8","1",1,"FALSE","FALSE",0.244444444444444,1,1982.875,1982.875,"white",0.15,1,0.95
1,1983,1,"#377eb8","1",1,"FALSE","FALSE",0.244444444444444,1,1983,1983,"white",0.15,1,0.95
1,1983.125,1,"#377eb8","1",1,"FALSE","FALSE",0.24580378250591,1,1983.125,1983.125,"white",0.15,1,0.95
1,1983.875,1,"#377eb8","1",1,"FALSE","FALSE",0.253959810874704,1,1983.875,1983.875,"white",0.15,1,0.95
1,1984,1,"#377eb8","1",1,"FALSE","FALSE",0.25531914893617,1,1984,1984,"white",0.15,1,0.95
1,1984.125,1,"#377eb8","1",1,"FALSE","FALSE",0.255904255319149,1,1984.125,1984.125,"white",0.15,1,0.95
1,1984.875,1,"#377eb8","1",1,"FALSE","FALSE",0.259414893617021,1,1984.875,1984.875,"white",0.15,1,0.95
1,1985,1,"#377eb8","1",1,"FALSE","FALSE",0.26,1,1985,1985,"white",0.15,1,0.95
1,1985.125,1,"#377eb8","1",1,"FALSE","FALSE",0.26,1,1985.125,1985.125,"white",0.15,1,0.95
1,1985.875,1,"#377eb8","1",1,"FALSE","FALSE",0.26,1,1985.875,1985.875,"white",0.15,1,0.95
1,1986,1,"#377eb8","1",1,"FALSE","FALSE",0.26,1,1986,1986,"white",0.15,1,0.95
1,1986.125,1,"#377eb8","1",1,"FALSE","FALSE",0.261153846153846,1,1986.125,1986.125,"white",0.15,1,0.95
1,1986.875,1,"#377eb8","1",1,"FALSE","FALSE",0.268076923076923,1,1986.875,1986.875,"white",0.15,1,0.95
1,1987,1,"#377eb8","1",1,"FALSE","FALSE",0.269230769230769,1,1987,1987,"white",0.15,1,0.95
1,1987.125,1,"#377eb8","1",1,"FALSE","FALSE",0.269230769230769,1,1987.125,1987.125,"white",0.15,1,0.95
1,1987.875,1,"#377eb8","1",1,"FALSE","FALSE",0.269230769230769,1,1987.875,1987.875,"white",0.15,1,0.95
1,1988,1,"#377eb8","1",1,"FALSE","FALSE",0.269230769230769,1,1988,1988,"white",0.15,1,0.95
1,1988.125,1,"#377eb8","1",1,"FALSE","FALSE",0.270299145299145,1,1988.125,1988.125,"white",0.15,1,0.95
1,1988.875,1,"#377eb8","1",1,"FALSE","FALSE",0.276709401709402,1,1988.875,1988.875,"white",0.15,1,0.95
1,1989,1,"#377eb8","1",1,"FALSE","FALSE",0.277777777777778,1,1989,1989,"white",0.15,1,0.95
1,1989.125,1,"#377eb8","1",1,"FALSE","FALSE",0.279693486590038,1,1989.125,1989.125,"white",0.15,1,0.95
1,1989.875,1,"#377eb8","1",1,"FALSE","FALSE",0.291187739463602,1,1989.875,1989.875,"white",0.15,1,0.95
1,1990,1,"#377eb8","1",1,"FALSE","FALSE",0.293103448275862,1,1990,1990,"white",0.15,1,0.95
1,1990.125,1,"#377eb8","1",1,"FALSE","FALSE",0.294601110461718,1,1990.125,1990.125,"white",0.15,1,0.95
1,1990.875,1,"#377eb8","1",1,"FALSE","FALSE",0.303587083576856,1,1990.875,1990.875,"white",0.15,1,0.95
1,1991,1,"#377eb8","1",1,"FALSE","FALSE",0.305084745762712,1,1991,1991,"white",0.15,1,0.95
1,1991.125,1,"#377eb8","1",1,"FALSE","FALSE",0.306532485875706,1,1991.125,1991.125,"white",0.15,1,0.95
1,1991.875,1,"#377eb8","1",1,"FALSE","FALSE",0.315218926553672,1,1991.875,1991.875,"white",0.15,1,0.95
1,1992,1,"#377eb8","1",1,"FALSE","FALSE",0.316666666666667,1,1992,1992,"white",0.15,1,0.95
1,1992.125,1,"#377eb8","1",1,"FALSE","FALSE",0.317405913978495,1,1992.125,1992.125,"white",0.15,1,0.95
1,1992.875,1,"#377eb8","1",1,"FALSE","FALSE",0.321841397849462,1,1992.875,1992.875,"white",0.15,1,0.95
1,1993,1,"#377eb8","1",1,"FALSE","FALSE",0.32258064516129,1,1993,1993,"white",0.15,1,0.95
1,1993.125,1,"#377eb8","1",1,"FALSE","FALSE",0.321940604198669,1,1993.125,1993.125,"white",0.15,1,0.95
1,1993.875,1,"#377eb8","1",1,"FALSE","FALSE",0.318100358422939,1,1993.875,1993.875,"white",0.15,1,0.95
1,1994,1,"#377eb8","1",1,"FALSE","FALSE",0.317460317460317,1,1994,1994,"white",0.15,1,0.95
1,1994.125,1,"#377eb8","1",1,"FALSE","FALSE",0.317460317460317,1,1994.125,1994.125,"white",0.15,1,0.95
1,1994.875,1,"#377eb8","1",1,"FALSE","FALSE",0.317460317460317,1,1994.875,1994.875,"white",0.15,1,0.95
1,1995,1,"#377eb8","1",1,"FALSE","FALSE",0.317460317460317,1,1995,1995,"white",0.15,1,0.95
1,1995.125,1,"#377eb8","1",1,"FALSE","FALSE",0.316840277777778,1,1995.125,1995.125,"white",0.15,1,0.95
1,1995.875,1,"#377eb8","1",1,"FALSE","FALSE",0.31312003968254,1,1995.875,1995.875,"white",0.15,1,0.95
1,1996,1,"#377eb8","1",1,"FALSE","FALSE",0.3125,1,1996,1996,"white",0.15,1,0.95
1,1996.125,1,"#377eb8","1",1,"FALSE","FALSE",0.3125,1,1996.125,1996.125,"white",0.15,1,0.95
1,1996.875,1,"#377eb8","1",1,"FALSE","FALSE",0.3125,1,1996.875,1996.875,"white",0.15,1,0.95
1,1997,1,"#377eb8","1",1,"FALSE","FALSE",0.3125,1,1997,1997,"white",0.15,1,0.95
1,1997.125,1,"#377eb8","1",1,"FALSE","FALSE",0.310202205882353,1,1997.125,1997.125,"white",0.15,1,0.95
1,1997.875,1,"#377eb8","1",1,"FALSE","FALSE",0.296415441176471,1,1997.875,1997.875,"white",0.15,1,0.95
1,1998,1,"#377eb8","1",1,"FALSE","FALSE",0.294117647058824,1,1998,1998,"white",0.15,1,0.95
1,1998.125,1,"#377eb8","1",1,"FALSE","FALSE",0.294117647058824,1,1998.125,1998.125,"white",0.15,1,0.95
1,1998.875,1,"#377eb8","1",1,"FALSE","FALSE",0.294117647058824,1,1998.875,1998.875,"white",0.15,1,0.95
1,1999,1,"#377eb8","1",1,"FALSE","FALSE",0.294117647058824,1,1999,1999,"white",0.15,1,0.95
1,1999.125,1,"#377eb8","1",1,"FALSE","FALSE",0.293067226890756,1,1999.125,1999.125,"white",0.15,1,0.95
1,1999.875,1,"#377eb8","1",1,"FALSE","FALSE",0.286764705882353,1,1999.875,1999.875,"white",0.15,1,0.95
1,2000,1,"#377eb8","1",1,"FALSE","FALSE",0.285714285714286,1,2000,2000,"white",0.15,1,0.95
1,2000.125,1,"#377eb8","1",1,"FALSE","FALSE",0.284722222222222,1,2000.125,2000.125,"white",0.15,1,0.95
1,2000.875,1,"#377eb8","1",1,"FALSE","FALSE",0.278769841269841,1,2000.875,2000.875,"white",0.15,1,0.95
1,2001,1,"#377eb8","1",1,"FALSE","FALSE",0.277777777777778,1,2001,2001,"white",0.15,1,0.95
1,2001.125,1,"#377eb8","1",1,"FALSE","FALSE",0.277777777777778,1,2001.125,2001.125,"white",0.15,1,0.95
1,2001.875,1,"#377eb8","1",1,"FALSE","FALSE",0.277777777777778,1,2001.875,2001.875,"white",0.15,1,0.95
1,2002,1,"#377eb8","1",1,"FALSE","FALSE",0.277777777777778,1,2002,2002,"white",0.15,1,0.95
1,2002.125,1,"#377eb8","1",1,"FALSE","FALSE",0.279014459665145,1,2002.125,2002.125,"white",0.15,1,0.95
1,2002.875,1,"#377eb8","1",1,"FALSE","FALSE",0.286434550989346,1,2002.875,2002.875,"white",0.15,1,0.95
1,2003,1,"#377eb8","1",1,"FALSE","FALSE",0.287671232876712,1,2003,2003,"white",0.15,1,0.95
1,2003.125,1,"#377eb8","1",1,"FALSE","FALSE",0.286968739023533,1,2003.125,2003.125,"white",0.15,1,0.95
1,2003.875,1,"#377eb8","1",1,"FALSE","FALSE",0.282753775904461,1,2003.875,2003.875,"white",0.15,1,0.95
1,2004,1,"#377eb8","1",1,"FALSE","FALSE",0.282051282051282,1,2004,2004,"white",0.15,1,0.95
1,2004.125,1,"#377eb8","1",1,"FALSE","FALSE",0.283187276858163,1,2004.125,2004.125,"white",0.15,1,0.95
1,2004.875,1,"#377eb8","1",1,"FALSE","FALSE",0.290003245699448,1,2004.875,2004.875,"white",0.15,1,0.95
1,2005,1,"#377eb8","1",1,"FALSE","FALSE",0.291139240506329,1,2005,2005,"white",0.15,1,0.95
1,2005.125,1,"#377eb8","1",1,"FALSE","FALSE",0.290684335443038,1,2005.125,2005.125,"white",0.15,1,0.95
1,2005.875,1,"#377eb8","1",1,"FALSE","FALSE",0.287954905063291,1,2005.875,2005.875,"white",0.15,1,0.95
1,2006,1,"#377eb8","1",1,"FALSE","FALSE",0.2875,1,2006,2006,"white",0.15,1,0.95
1,2006.125,1,"#377eb8","1",1,"FALSE","FALSE",0.2875,1,2006.125,2006.125,"white",0.15,1,0.95
1,2006.875,1,"#377eb8","1",1,"FALSE","FALSE",0.2875,1,2006.875,2006.875,"white",0.15,1,0.95
1,2007,1,"#377eb8","1",1,"FALSE","FALSE",0.2875,1,2007,2007,"white",0.15,1,0.95
1,2007.125,1,"#377eb8","1",1,"FALSE","FALSE",0.293229166666667,1,2007.125,2007.125,"white",0.15,1,0.95
1,2007.875,1,"#377eb8","1",1,"FALSE","FALSE",0.327604166666667,1,2007.875,2007.875,"white",0.15,1,0.95
1,2008,1,"#377eb8","1",1,"FALSE","FALSE",0.333333333333333,1,2008,2008,"white",0.15,1,0.95
1,2008.125,1,"#377eb8","1",1,"FALSE","FALSE",0.334249084249084,1,2008.125,2008.125,"white",0.15,1,0.95
1,2008.875,1,"#377eb8","1",1,"FALSE","FALSE",0.33974358974359,1,2008.875,2008.875,"white",0.15,1,0.95
1,2009,1,"#377eb8","1",1,"FALSE","FALSE",0.340659340659341,1,2009,2009,"white",0.15,1,0.95
1,2009.125,1,"#377eb8","1",1,"FALSE","FALSE",0.340659340659341,1,2009.125,2009.125,"white",0.15,1,0.95
1,2009.875,1,"#377eb8","1",1,"FALSE","FALSE",0.340659340659341,1,2009.875,2009.875,"white",0.15,1,0.95
1,2010,1,"#377eb8","1",1,"FALSE","FALSE",0.340659340659341,1,2010,2010,"white",0.15,1,0.95
1,2010.125,1,"#377eb8","1",1,"FALSE","FALSE",0.340196488294314,1,2010.125,2010.125,"white",0.15,1,0.95
1,2010.875,1,"#377eb8","1",1,"FALSE","FALSE",0.337419374104157,1,2010.875,2010.875,"white",0.15,1,0.95
1,2011,1,"#377eb8","1",1,"FALSE","FALSE",0.33695652173913,1,2011,2011,"white",0.15,1,0.95
1,2011.125,1,"#377eb8","1",1,"FALSE","FALSE",0.33695652173913,1,2011.125,2011.125,"white",0.15,1,0.95
1,2011.875,1,"#377eb8","1",1,"FALSE","FALSE",0.33695652173913,1,2011.875,2011.875,"white",0.15,1,0.95
1,2012,1,"#377eb8","1",1,"FALSE","FALSE",0.33695652173913,1,2012,2012,"white",0.15,1,0.95
1,2012.125,1,"#377eb8","1",1,"FALSE","FALSE",0.336942219679634,1,2012.125,2012.125,"white",0.15,1,0.95
1,2012.875,1,"#377eb8","1",1,"FALSE","FALSE",0.336856407322654,1,2012.875,2012.875,"white",0.15,1,0.95
1,2013,1,"#377eb8","1",1,"FALSE","FALSE",0.336842105263158,1,2013,2013,"white",0.15,1,0.95
1,2013.125,1,"#377eb8","1",1,"FALSE","FALSE",0.33640350877193,1,2013.125,2013.125,"white",0.15,1,0.95
1,2013.875,1,"#377eb8","1",1,"FALSE","FALSE",0.333771929824561,1,2013.875,2013.875,"white",0.15,1,0.95
1,2014,1,"#377eb8","1",1,"FALSE","FALSE",0.333333333333333,1,2014,2014,"white",0.15,1,0.95
1,2014.125,1,"#377eb8","1",1,"FALSE","FALSE",0.332903780068729,1,2014.125,2014.125,"white",0.15,1,0.95
1,2014.875,1,"#377eb8","1",1,"FALSE","FALSE",0.3303264604811,1,2014.875,2014.875,"white",0.15,1,0.95
1,2015,1,"#377eb8","1",1,"FALSE","FALSE",0.329896907216495,1,2015,2015,"white",0.15,1,0.95
1,2015.125,1,"#377eb8","1",1,"FALSE","FALSE",0.329896907216495,1,2015.125,2015.125,"white",0.15,1,0.95
1,2015.875,1,"#377eb8","1",1,"FALSE","FALSE",0.329896907216495,1,2015.875,2015.875,"white",0.15,1,0.95
1,2016,1,"#377eb8","1",1,"FALSE","FALSE",0.329896907216495,1,2016,2016,"white",0.15,1,0.95
1,2016.125,1,"#377eb8","1",1,"FALSE","FALSE",0.329896907216495,1,2016.125,2016.125,"white",0.15,1,0.95
1,2016.875,1,"#377eb8","1",1,"FALSE","FALSE",0.329896907216495,1,2016.875,2016.875,"white",0.15,1,0.95
1,2017,1,"#377eb8","1",1,"FALSE","FALSE",0.329896907216495,1,2017,2017,"white",0.15,1,0.95
1,2017.125,1,"#377eb8","1",1,"FALSE","FALSE",0.330751630549127,1,2017.125,2017.125,"white",0.15,1,0.95
1,2017.875,1,"#377eb8","1",1,"FALSE","FALSE",0.335879970544919,1,2017.875,2017.875,"white",0.15,1,0.95
1,2018,1,"#377eb8","1",1,"FALSE","FALSE",0.336734693877551,1,2018,2018,"white",0.15,1,0.95
1,2018.125,1,"#377eb8","1",1,"FALSE","FALSE",0.33757215007215,1,2018.125,2018.125,"white",0.15,1,0.95
1,2018.875,1,"#377eb8","1",1,"FALSE","FALSE",0.342596887239744,1,2018.875,2018.875,"white",0.15,1,0.95
1,2019,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2019,2019,"white",0.15,1,0.95
1,2019.125,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2019.125,2019.125,"white",0.15,1,0.95
1,2019.875,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2019.875,2019.875,"white",0.15,1,0.95
1,2020,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2020,2020,"white",0.15,1,0.95
1,2020.125,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2020.125,2020.125,"white",0.15,1,0.95
1,2020.875,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2020.875,2020.875,"white",0.15,1,0.95
1,2021,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2021,2021,"white",0.15,1,0.95
1,2021.125,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2021.125,2021.125,"white",0.15,1,0.95
1,2021.875,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2021.875,2021.875,"white",0.15,1,0.95
1,2022,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2022,2022,"white",0.15,1,0.95
1,2022.125,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2022.125,2022.125,"white",0.15,1,0.95
1,2022.875,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2022.875,2022.875,"white",0.15,1,0.95
1,2023,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2023,2023,"white",0.15,1,0.95
1,2023.125,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2023.125,2023.125,"white",0.15,1,0.95
1,2023.875,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2023.875,2023.875,"white",0.15,1,0.95
1,2024,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2024,2024,"white",0.15,1,0.95
1,2024.125,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2024.125,2024.125,"white",0.15,1,0.95
1,2024.875,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2024.875,2024.875,"white",0.15,1,0.95
1,2025,1,"#377eb8","1",1,"FALSE","FALSE",0.343434343434343,1,2025,2025,"white",0.15,1,0.95
1,2025.125,0,"#377eb8","1",1,"TRUE","FALSE",0,0,2025.125,2025.125,"white",0.15,1,0.95
1,1899.875,0,"#e41a1c","1",2,"TRUE","FALSE",0,0,1899.875,1899.875,"white",0.15,1,0.95
1,1900,0.285714285714286,"#e41a1c","1",2,"FALSE","FALSE",0.285714285714286,0.285714285714286,1900,1900,"white",0.15,1,0.95
1,1900.125,0.275,"#e41a1c","1",2,"FALSE","FALSE",0.275,0.275,1900.125,1900.125,"white",0.15,1,0.95
1,1900.875,0.210714285714286,"#e41a1c","1",2,"FALSE","FALSE",0.210714285714286,0.210714285714286,1900.875,1900.875,"white",0.15,1,0.95
1,1901,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1901,1901,"white",0.15,1,0.95
1,1901.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1901.125,1901.125,"white",0.15,1,0.95
1,1901.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1901.875,1901.875,"white",0.15,1,0.95
1,1902,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1902,1902,"white",0.15,1,0.95
1,1902.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1902.125,1902.125,"white",0.15,1,0.95
1,1902.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1902.875,1902.875,"white",0.15,1,0.95
1,1903,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1903,1903,"white",0.15,1,0.95
1,1903.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1903.125,1903.125,"white",0.15,1,0.95
1,1903.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1903.875,1903.875,"white",0.15,1,0.95
1,1904,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1904,1904,"white",0.15,1,0.95
1,1904.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1904.125,1904.125,"white",0.15,1,0.95
1,1904.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1904.875,1904.875,"white",0.15,1,0.95
1,1905,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1905,1905,"white",0.15,1,0.95
1,1905.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1905.125,1905.125,"white",0.15,1,0.95
1,1905.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1905.875,1905.875,"white",0.15,1,0.95
1,1906,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1906,1906,"white",0.15,1,0.95
1,1906.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1906.125,1906.125,"white",0.15,1,0.95
1,1906.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1906.875,1906.875,"white",0.15,1,0.95
1,1907,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1907,1907,"white",0.15,1,0.95
1,1907.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1907.125,1907.125,"white",0.15,1,0.95
1,1907.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1907.875,1907.875,"white",0.15,1,0.95
1,1908,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1908,1908,"white",0.15,1,0.95
1,1908.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1908.125,1908.125,"white",0.15,1,0.95
1,1908.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1908.875,1908.875,"white",0.15,1,0.95
1,1909,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1909,1909,"white",0.15,1,0.95
1,1909.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1909.125,1909.125,"white",0.15,1,0.95
1,1909.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1909.875,1909.875,"white",0.15,1,0.95
1,1910,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1910,1910,"white",0.15,1,0.95
1,1910.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1910.125,1910.125,"white",0.15,1,0.95
1,1910.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1910.875,1910.875,"white",0.15,1,0.95
1,1911,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1911,1911,"white",0.15,1,0.95
1,1911.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1911.125,1911.125,"white",0.15,1,0.95
1,1911.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1911.875,1911.875,"white",0.15,1,0.95
1,1912,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1912,1912,"white",0.15,1,0.95
1,1912.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1912.125,1912.125,"white",0.15,1,0.95
1,1912.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1912.875,1912.875,"white",0.15,1,0.95
1,1913,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1913,1913,"white",0.15,1,0.95
1,1913.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1913.125,1913.125,"white",0.15,1,0.95
1,1913.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1913.875,1913.875,"white",0.15,1,0.95
1,1914,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1914,1914,"white",0.15,1,0.95
1,1914.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1914.125,1914.125,"white",0.15,1,0.95
1,1914.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1914.875,1914.875,"white",0.15,1,0.95
1,1915,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1915,1915,"white",0.15,1,0.95
1,1915.125,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1915.125,1915.125,"white",0.15,1,0.95
1,1915.875,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1915.875,1915.875,"white",0.15,1,0.95
1,1916,0.2,"#e41a1c","1",2,"FALSE","FALSE",0.2,0.2,1916,1916,"white",0.15,1,0.95
1,1916.125,0.209090909090909,"#e41a1c","1",2,"FALSE","FALSE",0.209090909090909,0.209090909090909,1916.125,1916.125,"white",0.15,1,0.95
1,1916.875,0.263636363636364,"#e41a1c","1",2,"FALSE","FALSE",0.263636363636364,0.263636363636364,1916.875,1916.875,"white",0.15,1,0.95
1,1917,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1917,1917,"white",0.15,1,0.95
1,1917.125,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1917.125,1917.125,"white",0.15,1,0.95
1,1917.875,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1917.875,1917.875,"white",0.15,1,0.95
1,1918,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1918,1918,"white",0.15,1,0.95
1,1918.125,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1918.125,1918.125,"white",0.15,1,0.95
1,1918.875,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1918.875,1918.875,"white",0.15,1,0.95
1,1919,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1919,1919,"white",0.15,1,0.95
1,1919.125,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1919.125,1919.125,"white",0.15,1,0.95
1,1919.875,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1919.875,1919.875,"white",0.15,1,0.95
1,1920,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1920,1920,"white",0.15,1,0.95
1,1920.125,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1920.125,1920.125,"white",0.15,1,0.95
1,1920.875,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1920.875,1920.875,"white",0.15,1,0.95
1,1921,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1921,1921,"white",0.15,1,0.95
1,1921.125,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1921.125,1921.125,"white",0.15,1,0.95
1,1921.875,0.272727272727273,"#e41a1c","1",2,"FALSE","FALSE",0.272727272727273,0.272727272727273,1921.875,1921.875,"white",0.15,1,0.95
