"layer","xmin","xmax","ymin","ymax","fill","PANEL","group","colour","linewidth","linetype","alpha","x","y","xend","yend","label","nudge_x","nudge_y","family","size","angle","hjust","vjust","fontface","lineheight","yintercept"
5,,,,,,"1",-1,"black",,,,88.5098422930816,0.337964535915551,,,"Other Engineering",0,0,"",2.3,90,0,0.5,"1",1.2,
5,,,,,,"1",-1,"black",,,,91.5039714515943,0.266124230825605,,,"Psychology",0,0,"",2.3,90,0,0.5,"1",1.2,
5,,,,,,"1",-1,"black",,,,95.6705421894785,0.22017890576243,,,"Business",0,0,"",2.3,90,0,0.5,"1",1.2,
5,,,,,,"1",-1,"black",,,,98.6658224933809,0.22017890576243,,,"Dentistry & Allied Health",0,0,"",2.3,90,0,0.5,"1",1.2,
6,,,,,,"1",-1,"black",,,,2.76677794405433,4.87655502392345,,,"Physics & Astronomy",0,0,"",2.3,90,1,0.5,"1",1.2,
6,,,,,,"1",-1,"black",,,,6.14826752618856,4.83600086951847,,,"Microbiology & Immunology",0,0,"",2.3,90,1,0.5,"1",1.2,
7,,,,,,"1",-1,"black",0.1,"1",,0,-0.05,0,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,5.53355588810867,-0.05,5.53355588810867,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,6.76297916426845,-0.05,6.76297916426845,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,10.2670657304018,-0.05,10.2670657304018,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,14.1107401864856,-0.05,14.1107401864856,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,18.6255324047427,-0.05,18.6255324047427,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,29.894094624151,-0.05,29.894094624151,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,31.3859790491539,-0.05,31.3859790491539,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,32.6384252331069,-0.05,32.6384252331069,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,34.4388166225394,-0.05,34.4388166225394,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,37.9762864049729,-0.05,37.9762864049729,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,40.9128582940025,-0.05,40.9128582940025,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,49.211465408081,-0.05,49.211465408081,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,55.3735466789456,-0.05,55.3735466789456,-0.1,,,,,,,,,,,
7,,,,,,"1",-1,"black",0.1,"1",,60.5226200069069,-0.05,60.5226200069069,-0.1,,,,,,,,,,,
